FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ed7,26-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e8b,26-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e85,26-07-2018 00:00:00,8,Mauvais,AtmoSud,commune,84007,Avignon,3,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e80,26-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e7a,26-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e75,26-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e70,26-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e6a,26-07-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e64,26-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,2,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e5f,26-08-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e59,26-08-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e54,26-08-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e4f,26-08-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e4a,26-08-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e44,26-08-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e3f,26-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e3a,26-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e34,26-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e2f,26-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e29,26-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e24,26-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e1f,26-09-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e1c,26-09-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e17,26-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e12,26-09-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e0e,26-09-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e09,26-09-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7e04,26-09-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dff,26-09-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dfa,26-09-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7df5,26-09-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7df0,26-09-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7deb,26-09-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7de6,26-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7de0,26-10-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ddb,26-10-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dd6,26-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dd1,26-10-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dcc,26-10-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dc7,26-10-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dc1,26-10-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dbc,26-10-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7db7,26-10-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7db2,26-10-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7dac,26-10-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7da7,26-11-2018 00:00:00,2,Très bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7da2,26-11-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d9c,26-11-2018 00:00:00,2,Très bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d97,26-11-2018 00:00:00,2,Très bon,AtmoSud,commune,13055,Marseille,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d92,26-11-2018 00:00:00,2,Très bon,AtmoSud,commune,83137,Toulon,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d8d,26-11-2018 00:00:00,2,Très bon,AtmoSud,commune,84007,Avignon,2,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d88,26-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d82,26-12-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d7d,26-12-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d78,26-12-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d72,26-12-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,4,0,2,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d6d,26-12-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d68,27-01-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d63,27-01-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d5e,27-01-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d5d,27-01-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d5c,27-01-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d5b,27-01-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d5a,27-01-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d19,27-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d13,27-01-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d0d,27-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d07,27-01-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7d02,27-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cfd,27-02-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cf8,27-02-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cf3,27-02-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ced,27-02-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ce8,27-02-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ce3,27-02-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cde,27-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,5,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cd8,27-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,06088,Nice,7,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cd3,27-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,6,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cce,27-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,5,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cc9,27-02-2019 00:00:00,8,Mauvais,AtmoSud,commune,83137,Toulon,5,0,4,8,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cc4,27-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,4,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cbf,27-03-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cb9,27-03-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7cb4,27-03-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7caf,27-03-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7caa,27-03-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ca5,27-03-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ca0,27-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c9b,27-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c96,27-03-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c90,27-03-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c8c,27-03-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c87,27-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c82,27-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c7e,27-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c79,27-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c74,27-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c6f,27-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,5,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c6a,27-04-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c66,27-04-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c61,27-04-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c5c,27-04-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c58,27-04-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c53,27-04-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c4e,27-04-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c49,27-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c43,27-05-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c3e,27-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c39,27-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c33,27-05-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c2f,27-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c2a,27-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c24,27-05-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c20,27-05-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c1c,27-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c19,27-05-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c16,27-05-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c13,27-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c0f,27-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c0c,27-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c08,27-06-2018 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,2,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c05,27-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7c02,27-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7bff,27-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,7,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7bfb,27-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,06088,Nice,6,0,7,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7bf8,27-06-2019 00:00:00,8,Mauvais,AtmoSud,commune,13001,Aix-en-Provence,2,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7bf5,27-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,3,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b8c,27-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,83137,Toulon,2,0,7,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b86,27-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,3,0,7,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b81,27-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b7b,27-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b76,27-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b71,27-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b6c,27-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b67,27-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b61,27-07-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b5c,27-07-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b57,27-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b51,27-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b4d,27-07-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b48,27-07-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b43,27-08-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b3e,27-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b38,27-08-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b33,27-08-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b2e,27-08-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b29,27-08-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b24,27-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b1f,27-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b19,27-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7b14,27-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,4,0,#F4B638
